#x-xd
68	0.00010081	0	68	-0.000257349	0	68	0.000257349	0	68	0.00010081	0	68	-0.00010081	0	68	0.000257349	0	68	-0.000257349	0	68	-0.00010081	0	
69	9.07142e-05	0	69	-0.000231612	0	69	0.000231612	0	69	9.07142e-05	0	69	-9.07142e-05	0	69	0.000231612	0	69	-0.000231612	0	69	-9.07142e-05	0	
70	8.16305e-05	0	70	-0.000208448	0	70	0.000208448	0	70	8.16305e-05	0	70	-8.16305e-05	0	70	0.000208448	0	70	-0.000208448	0	70	-8.16305e-05	0	
71	7.34575e-05	0	71	-0.000187602	0	71	0.000187602	0	71	7.34575e-05	0	71	-7.34575e-05	0	71	0.000187602	0	71	-0.000187602	0	71	-7.34575e-05	0	
72	6.61037e-05	0	72	-0.00016884	0	72	0.00016884	0	72	6.61037e-05	0	72	-6.61037e-05	0	72	0.00016884	0	72	-0.00016884	0	72	-6.61037e-05	0	
73	5.94868e-05	0	73	-0.000151955	0	73	0.000151955	0	73	5.94868e-05	0	73	-5.94868e-05	0	73	0.000151955	0	73	-0.000151955	0	73	-5.94868e-05	0	
74	5.35329e-05	0	74	-0.000136759	0	74	0.000136759	0	74	5.35329e-05	0	74	-5.35329e-05	0	74	0.000136759	0	74	-0.000136759	0	74	-5.35329e-05	0	
75	4.81753e-05	0	75	-0.000123082	0	75	0.000123082	0	75	4.81753e-05	0	75	-4.81753e-05	0	75	0.000123082	0	75	-0.000123082	0	75	-4.81753e-05	0	
76	4.33543e-05	0	76	-0.000110773	0	76	0.000110773	0	76	4.33543e-05	0	76	-4.33543e-05	0	76	0.000110773	0	76	-0.000110773	0	76	-4.33543e-05	0	
77	3.90161e-05	0	77	-9.96954e-05	0	77	9.96954e-05	0	77	3.90161e-05	0	77	-3.90161e-05	0	77	9.96954e-05	0	77	-9.96954e-05	0	77	-3.90161e-05	0	
78	3.51122e-05	0	78	-8.97255e-05	0	78	8.97255e-05	0	78	3.51122e-05	0	78	-3.51122e-05	0	78	8.97255e-05	0	78	-8.97255e-05	0	78	-3.51122e-05	0	
79	3.15991e-05	0	79	-8.07526e-05	0	79	8.07526e-05	0	79	3.15991e-05	0	79	-3.15991e-05	0	79	8.07526e-05	0	79	-8.07526e-05	0	79	-3.15991e-05	0	
80	2.84377e-05	0	80	-7.26771e-05	0	80	7.26771e-05	0	80	2.84377e-05	0	80	-2.84377e-05	0	80	7.26771e-05	0	80	-7.26771e-05	0	80	-2.84377e-05	0	
81	2.55928e-05	0	81	-6.54092e-05	0	81	6.54092e-05	0	81	2.55928e-05	0	81	-2.55928e-05	0	81	6.54092e-05	0	81	-6.54092e-05	0	81	-2.55928e-05	0	
82	2.30325e-05	0	82	-5.88681e-05	0	82	5.88681e-05	0	82	2.30325e-05	0	82	-2.30325e-05	0	82	5.88681e-05	0	82	-5.88681e-05	0	82	-2.30325e-05	0	
83	2.07285e-05	0	83	-5.29811e-05	0	83	5.29811e-05	0	83	2.07285e-05	0	83	-2.07285e-05	0	83	5.29811e-05	0	83	-5.29811e-05	0	83	-2.07285e-05	0	
84	1.8655e-05	0	84	-4.76829e-05	0	84	4.76829e-05	0	84	1.8655e-05	0	84	-1.8655e-05	0	84	4.76829e-05	0	84	-4.76829e-05	0	84	-1.8655e-05	0	
85	1.6789e-05	0	85	-4.29145e-05	0	85	4.29145e-05	0	85	1.6789e-05	0	85	-1.6789e-05	0	85	4.29145e-05	0	85	-4.29145e-05	0	85	-1.6789e-05	0	
86	1.51096e-05	0	86	-3.8623e-05	0	86	3.8623e-05	0	86	1.51096e-05	0	86	-1.51096e-05	0	86	3.8623e-05	0	86	-3.8623e-05	0	86	-1.51096e-05	0	
87	1.35983e-05	0	87	-3.47606e-05	0	87	3.47606e-05	0	87	1.35983e-05	0	87	-1.35983e-05	0	87	3.47606e-05	0	87	-3.47606e-05	0	87	-1.35983e-05	0	
88	1.22382e-05	0	88	-3.12845e-05	0	88	3.12845e-05	0	88	1.22382e-05	0	88	-1.22382e-05	0	88	3.12845e-05	0	88	-3.12845e-05	0	88	-1.22382e-05	0	
89	1.10142e-05	0	89	-2.8156e-05	0	89	2.8156e-05	0	89	1.10142e-05	0	89	-1.10142e-05	0	89	2.8156e-05	0	89	-2.8156e-05	0	89	-1.10142e-05	0	
90	9.91258e-06	0	90	-2.53404e-05	0	90	2.53404e-05	0	90	9.91258e-06	0	90	-9.91258e-06	0	90	2.53404e-05	0	90	-2.53404e-05	0	90	-9.91258e-06	0	
91	8.92117e-06	0	91	-2.28063e-05	0	91	2.28063e-05	0	91	8.92117e-06	0	91	-8.92117e-06	0	91	2.28063e-05	0	91	-2.28063e-05	0	91	-8.92117e-06	0	
92	8.02894e-06	0	92	-2.05257e-05	0	92	2.05257e-05	0	92	8.02894e-06	0	92	-8.02894e-06	0	92	2.05257e-05	0	92	-2.05257e-05	0	92	-8.02894e-06	0	
93	7.22595e-06	0	93	-1.84731e-05	0	93	1.84731e-05	0	93	7.22595e-06	0	93	-7.22595e-06	0	93	1.84731e-05	0	93	-1.84731e-05	0	93	-7.22595e-06	0	
94	6.50327e-06	0	94	-1.66258e-05	0	94	1.66258e-05	0	94	6.50327e-06	0	94	-6.50327e-06	0	94	1.66258e-05	0	94	-1.66258e-05	0	94	-6.50327e-06	0	
95	5.85288e-06	0	95	-1.49632e-05	0	95	1.49632e-05	0	95	5.85288e-06	0	95	-5.85288e-06	0	95	1.49632e-05	0	95	-1.49632e-05	0	95	-5.85288e-06	0	
